Year,GHGRP ID,National Pollutant Release Inventory (NPRI) identifier,Company & facility name,NAICS,City,Province / territory,CO2,CH4,N2O,HFC,PFC,SF6,Total
2023,G12120,,Regional District of Fraser-Fort George - Foothills Boulevard Regional Landfill,562210,Prince George,British Columbia,243.2579,112735.08358,1197.445695,0,0,0,114175.787175
2023,G12135,6505,Canadian Forest Products Ltd - Whitecourt Division,321111,Whitecourt,Alberta,25964.6895,14.2352,116.5205,0,0,0,26095.4452
2023,G12137,17184,Signalta Resources Ltd. - Taber Power Plant,221112,Taber,Alberta,14922.5155,105.8232,100.064,0,0,0,15128.4027
2023,G12138,17186,Signalta Resources Ltd. - Coaldale Power Plant,221112,Lethbridge,Alberta,11380.9515,80.3712,75.9755,0,0,0,11537.2982
2023,G12139,17185,Signalta Resources Ltd. - Burdett Power Plant,221112,Burdett,Alberta,13373.6874,93.7692,88.6955,0,0,0,13556.1521
2023,G12141,29819,Maritime Electric - Borden Generating Station,221112,Borden-Carleton,Prince Edward Island,1511.66,1.232,2.915,0,0,0,1515.807
2023,G12144,19384,"CertainTeed Canada, Inc. - Winnipeg Wallboard Plant",327420,Winnipeg,Manitoba,17229.543779,10.44778,79.82012,0,0,0,17319.811679
2023,G12145,31319,Portlands Energy Centre LP - Napanee Generating Station,221112,BATH,Ontario,1143758.5296,8322.12528,7899.77243,0,0,0,1159980.42731
2023,G12146,,Enbridge Gas Inc. - Enbridge Gas Inc.,486210,North York,Ontario,184427.1456,107986.0292,1266.859,0,0,0,293680.0338
2023,G12147,,Enbridge Gas Inc. - Enbridge Gas Inc. - Distribution,221210,North York,Ontario,21916.4344,380794.0388,147.5785,0,0,0,402858.0517
2023,G12148,,Canadian Natural Resources Limited - Jackfish District,211141,CONKLIN,Alberta,2656875.991458,7957.601848,3642.213265,0,0,0,2668475.806571
2023,G12149,31766,Canadian Natural Resources Limited - Kirby North 01-06-075-8 W4M,211141,n/a,Alberta,787103.04538,1081.594584,1082.375805,0,0,0,789267.015769
2023,G12150,31323,Saskatchewan Power Corporation - Chinook Power Station,221112,SWIFT CURRENT,Saskatchewan,742227.945745,5389.445516,5100.7253,0,0,0,752718.116561
2023,G12151,,City of Edmonton - WMC - Clover Bar Landfills,562210,EDMONTON,Alberta,365.7337,65777.971924,14.39798,0,0,0,66158.103604
2023,G12152,31595,"Keyera Corp - Wapiti Sour Gas Processing Plant ",211110,Grand Prairie,Alberta,132423.70691,2237.17032,826.20905,0,0,0,135487.08628
2023,G12153,31214,Southeast Regional Service Comission - ECO360 Landfill,562210,Berry Mills,New Brunswick,242,116984.476,3.18,0,0,0,117229.656
2023,G12154,31634,Tourmaline Oil Corp - Gundy Gas Plant (c-060-A/094-B-16) - TOU,211110,WONOWON,British Columbia,264583.045532,26526.364732,2092.92866,0,0,0,293202.338924
2023,G12155,31681,Cenovus Energy Inc. - Dee Valley Thermal,211110,Maidstone,Saskatchewan,283032.16197,2631.60492,418.02425,0,0,0,286081.79114
2023,G12156,31627,PGI Processing ULC - Wapiti Gas Plant 07-35,211110,Grande Prairie,Alberta,95588.229664,11470.091108,2543.50816,0,0,0,109601.828932
2023,G12160,30691,ARC RESOURCES LTD. - Kakwa 10-23-067-05W6,211110,GRANDE PRAIRIE,Alberta,44449.1748,7020.342,720.8,0,0,0,52190.3168
2023,G12161,,Hydro One Networks Inc. - Hydro One Networks,221121,Toronto,Ontario,0,0,0,0,11.271,21388.995,21400.266
2023,G12162,31562,Tidewater Midstream and Infrastructure Ltd. - Pipestone 12-35-070-09W6 Gas Plant,211110,Dimsdale,Alberta,140243.9257,3520.1208,852.7435,0,0,0,144616.79
2023,G12163,29441,GFL Environmental Inc. - GFL Environmental Inc. West Hants,562210,Centre Burlington,Nova Scotia,524.9,91549.3852,4.1075,0,0,0,92078.3927
2023,G12164,31203,ConocoPhillips Canada (BRC) Partnership - Inga Compressor Station 02-10-088-23W6,211110,n/a,British Columbia,35086.73151,3527.0424,269.2241,0,0,0,38882.99801
2023,G12165,,Westcoast Energy Inc. - Transmission Mainline - AB,486210,Calgary,Alberta,31868.4718,1801.3296,214.1783,0,0,0,33883.9797
2023,G12166,22823,Veren Inc. - Battrum Oil MWB 07-21,211110,Battrum,Saskatchewan,19509.046225,2141.0312,105.0195,0,0,0,21755.096925
2023,G12167,30685,PGI Processing ULC - Economy Creek 11-05,211110,Greenview No. 16,Alberta,35744.909202,6386.053884,2812.72643,0,0,0,44943.689516
2023,G12168,,Waste Management of Canada Corporation - Highway 48 Landfill,562210,Stouffville,Ontario,0,33564.44,0,0,0,0,33564.44
2023,G12169,24554,Razor Energy Corp. - Swan Hills OB 03-19-65-10W5,211110,High Prairie,Alberta,23740.084,6778.212,152.905,0,0,0,30671.201
2023,G12170,2838,Labatt Brewing Company Ltd - Labatt Brewing Company Ltd,312120,London,Ontario,25240.452,13.832,115.646,0,0,0,25369.93
2023,G12172,,Canadian Natural Resources Limited - Nig Creek Comp Stn C-039-D/094-H-03,211110,John,British Columbia,29397.34942,3711.67748,205.87585,0,0,0,33314.90275
2023,G12173,31661,Canadian Natural Resources Limited - SRL NIG CREEK C-039-D,211110,John,British Columbia,23819.95419,2527.05908,189.66845,0,0,0,26536.68172
2023,G12174,279,"Kraft Nordic, s.e.c. - Kraft Nordic, s.e.c. - Usine de pâtes kraft de Lebel-sur-Quévillon",322112,Lebel-sur-Quévillon,Quebec,58698.68,32567.1248,3102.9115,0,0,0,94368.7163
2023,G12175,,Alberta  Health Services - Glenrose Energy Centre,622111,Edmonton,Alberta,27234.89,14.84,132.5,0,0,0,27382.23
2023,G12176,921,Bartek Ingredients Inc. - Plant #2,325999,Stoney Creek,Ontario,26627.838131,1.926316,15.341645,0,0,0,26645.106092
2023,G12179,31570,ARC RESOURCES LTD. - Kakwa 16-16-064-04W6,211110,GRANDE PRAIRIE,Alberta,27476.96767,7439.56388,2497.26195,0,0,0,37413.7935
2023,G12180,28793,HWN Energy Ltd. - 01-20-060-17 W5M,211110,Whitecourt,Alberta,11068.018,4176.2644,67.5485,0,0,0,15311.8309
2023,G12181,24161,HWN Energy Ltd. - Rmp Kaybob 10-22 Compressor,211110,Whitecourt,Alberta,20353.0293,4304.3952,125.4245,0,0,0,24782.849
2023,G12182,2256,Terrapure BR Ltd. - Toronto Facility,331490,Mississauga,Ontario,20997,4.928,39.75,0,0,0,21041.678
2023,G12183,,"Pure Flavor Farms LP - P5 Farms, a division of Pure Flavor Farms LP",111419,Staples,Ontario,13503.03,7.3892,65.6405,0,0,0,13576.0597
2023,G12184,31976,Groupe Minier Windfall - Site Windfall,213119,Lebel-sur-Quévillon,Quebec,17390.876,28.1624,81.2755,0,0,0,17500.3139
2023,G12185,4788,Entreprises Sappi Canada Inc. - Sappi Matane,322111,Matane,Quebec,17708,10.75032,270.29735,0,0,0,17989.04767
2023,G12186,31612,Tourmaline Oil Corp - Nig Creek Sour Gas Plant (c-046-C/94-H-04) - TOU,211110,n/a,British Columbia,153554.150034,15608.207244,1186.8025,0,0,0,170349.159778
2023,G12187,17741,Taqa North Ltd. - PRIMEWEST LONE PINE CREEK,211110,Mount view county,Alberta,9668.11,748.72,66.25,0,0,0,10483.08
2023,G12190,22593,Campus Energy Partners Operations Inc.  - Parkland Power Plant 06-11,221121,Parkland,Alberta,15928.06315,4583.98276,2110.12345,0,0,0,22622.16936
2023,G12191,34712,Keyera Corp - Gold Creek Compressor Station 12-02-068-06W6,211110,GRAND PRAIRIE,Alberta,43767.43099,9363.83952,4638.55205,0,0,0,57769.82256
2023,G12193,25212,IPC Canada Ltd. - Blackrod SAGD Pilot 02-36-076-18W4,211110,Wandering River,Alberta,22849.67201,4323.29996,164.60475,0,0,0,27337.57672
2023,G12197,1189,Bombardier Inc. - Toronto Site,336410,Toronto,Ontario,13238.76,7,39.75,0,0,0,13285.51
2023,G12198,26260,British Columbia Hydro and Power Authority - Prince Rupert Generating Station (RPG),221112,Prince Rupert,British Columbia,3488.749648,24.403064,26.999525,0,0,0,3540.152237
2023,G12200,,Chosen Fresh Farms Ltd. - Chosen Fresh Farms Ltd.,111419,Leamington,Ontario,11398.14,6.2328,55.3585,0,0,0,11459.7313
2023,G12201,,Bonterra Energy Corp. - Bonterra 05-35 Sweet Gas Plant,211110,Drayton Valley,Alberta,12004,3750.3508,79.9505,0,0,0,15834.3013
2023,G12202,5567,8439117 Canada Inc. / RSI Environmental - RSI Environnement - Centre de décontamination et de recyclage des sols,562910,Saint-Ambroise,Quebec,16961,2.576,137.27,0,0,0,17100.846
2023,G12206,22884,Tourmaline Oil Corp - Leland Comp Stn 14-34-058-26-W5,211110,Hinton,Alberta,27080.3272,2116.66,177.3115,0,0,0,29374.2987
2023,G12207,30605,Ovintiv Canada ULC - Pipestone Processing Facility and Liquids Hub 04-07-073-08W6,211110,n/a,Alberta,164508.6702,2889.936,1120.049,0,0,0,168518.6552
2023,G12208,,"Aphria Inc. - Aphria Inc. ",111419,Leamington,Ontario,12403.84,7,58.3,0,0,0,12469.14
2023,G12211,29378,Mancal Energy Inc. - Mancal Karr 1-7-66-3W6 Oil Battery,211110,Karr,Alberta,8476.8087,1413.6472,242.74,0,0,0,10133.1959
2023,G12215,29776,Westbrick Energy Ltd (1) - Willesden Green 08-10,211110,Clearwater County,Alberta,13451.028,3235.4364,91.11495,0,0,0,16777.57935
2023,G12217,,1287755 Ontario Inc - Pinnacle Acres,111419,Leamington,Ontario,26291.05857,16.94028,127.73265,0,0,0,26435.7315
2023,G12218,19475,Tourmaline Oil Corp - Crew Edson 16-10-052-15 W5,211110,na,Alberta,12303.5421,1426.3872,81.249,0,0,0,13811.1783
2023,G12219,,H & A Mastronardi Farms Ltd - H&A Graham #3,111419,Kingsville,Ontario,13240.01615,81.8762,536.0314,0,0,0,13857.92375
2023,G12220,,Bonterra Energy Corp. - Bonterra 10-15 Sweet Gas Plant,211110,Drayton Valley,Alberta,11699.3,2531.8916,77.857,0,0,0,14309.0486
2023,G12221,,City of Swift Current - SC East Landfill,562210,Swift Currect,Saskatchewan,169.49,18003.301624,140.78496,0,0,0,18313.576584
2023,G12222,,Whitecap Resources Inc. - Success 11-17-016-16W3 GGS,211110,Swift Current,Saskatchewan,10392.23815,796.00024,32.4731,0,0,0,11220.71149
2023,G12223,31687,Cenovus Energy Inc. - ANSELL CORSER GAS PLANT 06-20-049-18W5,211110,Edson,Alberta,46532.76938,15267.33488,1849.20975,0,0,0,63649.31401
2023,G12224,,Tundra Oil & Gas Limited - Flat Lake 14-09-002-11W2 MWB,211110,n/a,Saskatchewan,15445.81,1418.48,7.95,0,0,0,16872.24
2023,G12225,,Canadian Natural Resources Limited - Septimus Comp Stn 14-16,211110,Calgary,Alberta,11137.0277,1050.55748,84.60655,0,0,0,12272.19173
2023,G12229,,Corex Resources Ltd. - Daly Unit No. 3 Battery,211110,VIRDEN,Manitoba,12213.61,285.376,12.19,0,0,0,12511.176
2023,G12232,28789,Teine Energy Ltd. - TEINE Plato 13-18-26-18W3,211110,Snipe Lake,Saskatchewan,9119.25997,1725.66884,28.71805,0,0,0,10873.64686
2023,G12237,31673,AltaGas Ltd. - Harmattan Eagle Hill Battery,211110,n/a,Alberta,19821.49943,7715.95328,896.2459,0,0,0,28433.69861
2023,G12238,,Canadian Natural Resources Limited - Bilbo Comp Stn 04-32-065-07W6,211110,n/a,Alberta,9805.19677,2980.05568,321.85045,0,0,0,13107.1029
2023,G12239,,Murphy Oil Company Ltd - MOCL KAYBOB NORTH 16-25-065-20W5,211110,Fox Creek,Alberta,8605.1767,1434.7172,87.9535,0,0,0,10127.8474
2023,G12242,,Hacienda North Farms Inc. - Hacienda North Farms Plant 1,111419,WHEATLEY,Ontario,17610.05,10.48292,85.1445,0,0,0,17705.67742
2023,G12244,31842,Strathcona Resources Ltd. - Meota East 02-16-46-16W3M,211110,Meota,Saskatchewan,243286.20123,17958.21356,1566.60845,0,0,0,262811.02324
2023,G12245,,Bonterra Energy Corp. - CS 09-02-048-06W5 (ABCS0136852),211110,CALGARY,Alberta,10147,2508.52,68.9,0,0,0,12724.42
2023,G12251,,Perpetual Energy Inc. - ARCHER MANNVILLE-MINBURN,211110,NA,Alberta,9841.996,343.2688,415.5465,0,0,0,10600.8113
2023,G12253,28702,Canadian Natural Resources Limited - PPY Daiber d-044-C/094-B-16,211110,Daiber,British Columbia,11571.42904,1258.18672,91.3614,0,0,0,12920.97716
2023,G12255,,Ontario Plants Propagation Limited - Ontario Plants Propagation Limited,111419,St. Thomas,Ontario,9901.38534,5.81364,48.04715,0,0,0,9955.24613
2023,G12259,31552,Advantage Energy Ltd. - Valhalla Comp Stn 13-16,211110,Valhalla,Alberta,17385.87856,4833.11976,464.6192,0,0,0,22683.61752
2023,G12262,17287,Pine Cliff Energy Ltd. - Medicine Hat  01-16-013-29 W3,211110,Medicine Hat,Saskatchewan,5225.460032,414.08066,36.337065,0,0,0,5675.877757
2023,G12264,31569,ARC RESOURCES LTD. - Kakwa 10-16-062-04W6,211110,Kakwa,Alberta,80142.78053,13193.90996,2574.97585,0,0,0,95911.66634
2023,G12265,5970,City of Hamilton - Woodward Avenue Wastewater Treatment Plant,221320,Hamilton,Ontario,904.041,191.821,32199.17745,0,0,0,33295.03945
2023,G12267,,Baytex Energy Ltd - Ferrier Gas Battery 10-19-044-10W5,211110,calgary,Alberta,9002.25282,2547.09112,236.8835,0,0,0,11786.22744
2023,G12268,30093,Saturn Oil & Gas Inc. - RBR KAYB 15-30-063-18W5 MWOB,211110,County of Greenview No. 16,Alberta,20174.2722,3084.5948,128.79,0,0,0,23387.657
2023,G12270,,ARC RESOURCES LTD. - Attachie Compressor Station 04-20,211110,n/a,British Columbia,11893.23524,1075.09248,92.1988,0,0,0,13060.52652
2023,G12277,19153,Vesta Energy Ltd. - Vesta Sylvan Lake 06-20-037-01W5 Gas Plant,211110,NA,Alberta,9199.70935,2440.88432,221.42605,0,0,0,11862.01972
2023,G12282,16490,NorthRiver Midstream Inc. - 05-22 Pouce Coupe Compressor Station,211110,SPIRIT RIVER,Alberta,8285.480539,2474.44974,1100.453045,0,0,0,11860.383324
2023,G12286,,Canadian Natural Resources Limited - Ojay Comp Stn A-011-L,211110,N/A,British Columbia,16228.31321,1613.1094,125.94125,0,0,0,17967.36386
2023,G12290,32419,Cavendish Farms Corporation - Cavendish Farms,311410,Lethbridge,Alberta,30580.44,16.5984,139.3635,0,0,0,30736.4019
2023,G12291,22580,Long Run Exploration Ltd - LRE - Kakut Gas Plant 14-12,211110,n/a,Alberta,10274.6561,1893.1808,164.3,0,0,0,12332.1369
2023,G12292,2322,Lanxess Canada Co./Cie - Elmira Facility,325999,Elmira,Ontario,7259.233,4.0124,33.9465,0,0,0,7297.1919
2023,G12294,31782,Signalta Resources Ltd. - Coaldale 6.4 MW Power Plant,221112,Lethbridge,Alberta,24243.4456,173.5776,164.194,0,0,0,24581.2172
2023,G12297,,TransAlta Renewables Inc. - Soderglen Wind Farm,221119,Fort Macleod,Alberta,43.505747,0.050708,0.564185,0,0,0,44.12064
2023,G12298,,"Vale Canada Limited - Copper Cliff Mining, Smelting and Refining Complex",331410,Copper Cliff,Ontario,324095.941718,223.529992,1086.644955,0,0,23.453,325429.569665
2023,G12299,31549,TODD ENERGY CANADA LIMITED - Todd Birch a-44-I/94-A-13 Compressor Station IF_a,211110,Fort St. John,British Columbia,18624.543,1900.64,140.98,0,0,0,20666.163
2023,G12300,,"Louis Dreyfus Company Canada ULC - Louis Dreyfus Company Canada ULC ",311224,Yorkton,Saskatchewan,51710.5064,26.9696,226.6015,0,0,0,51964.0775
2023,G12302,,Metex Heat Treating Ltd. - Metex Heat Treating Ltd.,332810,Brampton,Ontario,10703.58,6.8236,47.435,0,0,0,10757.8386
2023,G12304,,Wesdome Gold Mines Ltd. - Eagle River Mill,212220,Wawa,Ontario,12255.226,55.132,93.28,0,0,0,12403.638
2023,G12305,31632,Tourmaline Oil Corp - Spirit River 13-28-078-08W6 GGS,211110,Grande Prairie,Alberta,11489.6697,905.3184,75.366,0,0,0,12470.3541
2023,G12307,,Tundra Oil & Gas Limited - Pierson 04-01-002-28 W1M,211110,Pierson,Manitoba,17266.43,1806,42.4,0,0,0,19114.83
2023,G12308,,Milner Power II Limited Partnership by its General Partner Milner Power II Inc. - Milner M2 Power Plant,221112,MUNICIPAL DISTRICT OF GREENVIEW,Alberta,225234.996329,1594.609128,1509.87672,0,0,0,228339.482177
2023,G12309,,City of Toronto - Beare Road Landfill,562210,Scarborough,Ontario,0,117288.36,0,0,0,0,117288.36
2023,G12310,,Capital Region Service Commission - Fredericton Region Landfill,562210,Fredericton,New Brunswick,955.084,68149.8188,19.4245,0,0,0,69124.3273
2023,G12311,32394,Cenovus Energy Inc. - Spruce Lake Central Thermal,211110,Lloydminster,Saskatchewan,298041.23184,3288.02908,440.25775,0,0,0,301769.51867
2023,G12312,31542,Whitecap Resources Inc. - Kaybob 07-20-060-19W5 GGS,211110,Calgary,Alberta,65573.70318,18226.25896,1652.1796,0,0,0,85452.14174
2023,G12313,17067,Cenovus Energy Inc. - NEL ANSELL BT 07-27-051-19W5,211110,Edson,Alberta,5842.57117,41556.63428,133.82765,0,0,0,47533.0331
2023,G12314,32245,Veren Inc. - HHR Karr 01-16-065-03W6,211110,Grande Prairie,Alberta,65642.61,6809.04,381.6,0,0,0,72833.25
2023,G12315,,Southwest Regional Service Commission - Hemlock Knoll Landfill,562210,Lawrence Station,New Brunswick,229,75772.368,0.53,0,0,0,76001.898
2023,G12316,,Fundy Regional Service Commission - Crane Mountain,562210,Saint John,New Brunswick,233,75548.368,0.53,0,0,0,75781.898
2023,G12317,,PETRONAS Energy Canada Ltd. - TOWN C-72-A Gas Plant,211110,Fort St. John,British Columbia,59863.6592,2594.4436,379.4535,0,0,0,62837.5563
2023,G12318,,Cenovus Energy Inc. - Ansell MWB 03-06-049-18W5,211110,YellowHead county,Alberta,1344.776,19882.6782,7.64525,0,0,0,21235.09945
2023,G12319,15854,Veren Inc. - HHR Gold Creek 09-03-068-04W6,211110,Grande Prairie,Alberta,36435.12,6103.16,227.9,0,0,0,42766.18
2023,G12322,31982,ConocoPhillips Canada (BRC) Partnership - Montney Sour Gas Plant C-011-K/094-A-12,211110,n/a,British Columbia,105832.75033,14589.38152,753.4162,0,0,0,121175.54805
2023,G12323,32246,Veren Inc. - HHR GGS 11-12-068-04W6,211110,Grande Prairie,Alberta,42363.78,8779.68,265,0,0,0,51408.46
2023,G12324,,Commission de services régionaux Nord Ouest - Cogerno Regional Landfill,562210,Riviere Verte,New Brunswick,279,45307.304,1.59,0,0,0,45587.894
2023,G12325,32281,Taqa North Ltd. - TAQA - Sunchild 01-04-044-11W5M Facility,211110,na,Alberta,46392.41,5330.08,304.75,0,0,0,52027.24
2023,G12326,,Commission de services régionaux Chaleur - Red Pine Landfill,562210,Allardville,New Brunswick,723.74,67286.8,33.39,0,0,0,68043.93
2023,G12327,32358,Tourmaline Oil Corp - Resthaven 03-16-060-02W6 Gas Plant,211110,Calgary,Alberta,40146.181,6064.59,259.064,0,0,0,46469.835
2023,G12328,,Tamarack Acquisition Corp. - Provost Veteran Oil Battery 15-20-034-08W4,211110,Calgary,Alberta,17598.45988,2444.666,939.98415,0,0,0,20983.11003
2023,G12329,,"Nova Gas Transmission Ltd. - NGTL, British Columbia System",486210,ARRAS,British Columbia,156923.7378,14599.61888,1064.8071,0,0,0,172588.16378
2023,G12331,31677,Pembina Pipeline Corporation - Duvernay Sweetening Plant,211110,M.D. of Greenview,Alberta,29491.60005,1410.828496,115.55696,0,0,0,31017.985506
2023,G12332,22864,Tourmaline Oil Corp - Kakwa 04-26-061-05W6 Compressor,211110,CALGARY,Alberta,43044.9068,3854.0628,281.7745,0,0,0,47180.7441
2023,G12333,,Halifax Regional Municipality (HRM) - Highway 101 Landfill,562210,Upper Sackville,Nova Scotia,0,33322.8,0,0,0,0,33322.8
2023,G12334,10413,Ottawa Valley Waste Management Board - OTTAWA VALLEY WASTE RECOVERY CENTRE,562210,Pembroke,Ontario,438.0646,29560.580784,347.036315,0,0,0,30345.681699
2023,G12335,27093,Taqa North Ltd. - PWE Pouce Coupe 1-19 GGS,211110,Saddle Hills County,Alberta,27926.77,2623.32,188.15,0,0,0,30738.24
2023,G12336,,City of Toronto - Thackeray Landfill,562210,Toronto,Ontario,0,33973.0972,0,0,0,0,33973.0972
2023,G12338,,1974568 Ontario Limited o/a Aphria Diamond  - Aphria Diamond,111419,Leamington,Ontario,22383.01,13.44,111.3,0,0,0,22507.75
2023,G12339,,NuVista Energy Ltd. - Pipestone South Gas Battery 14-17,211110,Calgary,Alberta,44092.07889,12358.70888,5618.32065,0,0,0,62069.10842
2023,G12340,,Ember Resources Inc. - AG20 ABGP0001220 NEVIS 12-07 GP,211110,Nevis,Alberta,20216.8,2189.6,159,0,0,0,22565.4
2023,G12342,,Strathcona Resources Ltd. - Pipestone Compressor Station 08-15-070-08W6,211110,n/a,Alberta,57261.47797,4524.80504,385.4319,0,0,0,62171.71491
2023,G12344,32347,Tourmaline Oil Corp - Gundy A-021-I/094-B-09 Compressor,211110,WONOWON,British Columbia,42065.117232,4500.119988,305.512405,0,0,0,46870.749625
2023,G12346,,Ember Resources Inc. - AG20 ABBT0118889 IRRICANA 10-22 BTY,211110,Irricana,Alberta,20974.7,2674,185.5,0,0,0,23834.2
2023,G12349,,ARC RESOURCES LTD. - Ante Creek Sweet Gas Plant 10-36,211110,n/a,Alberta,23628.88704,2776.77232,1832.7082,0,0,0,28238.36756
2023,G12351,,Ember Resources Inc. - AG20 ABBT0111618 LONE PINE 11-32 BTY,211110,Lone Pine,Alberta,14685.4,2592.8,132.5,0,0,0,17410.7
2023,G12352,,Canlin Energy Corporation - Shell Canada Limited CS 12-28,211110,Bighorn,Alberta,16841.702,1519.70588,112.96155,0,0,0,18474.36943
2023,G12353,33084,GCT Canada Limited Partnership - GCT Deltaport,488320,Delta,British Columbia,17974.37,25.284,396.705,0,0,0,18396.359
2023,G12354,31218,AltaGas Ltd. - Ridley Island Propane Export Terminal,211110,Prince Rupert,British Columbia,59594.16062,354.56848,139.549,0,0,0,60088.2781
2023,G12356,11073,Linamar Gear - Linamar Gear,336350,Guelph,Ontario,23099.43,22.39132,112.33085,0,0,0,23234.15217
2023,G12357,32247,Veren Inc. - HHR Gold Creek 03-10-068-04W6,211110,Grande Prairie,Alberta,16488.84,1277.36,111.3,0,0,0,17877.5
2023,G12359,,Canlin Energy Corporation - Suncor Energy Inc CS 14-03	,211110,Clearwater County,Alberta,16711.806785,1248.386188,109.663625,0,0,0,18069.856598
2023,G12361,,Ember Resources Inc. - AG20 ABBT0097122 FOSTER 08-28 BTY,211110,Torrington,Alberta,14671.3,2139.2,132.5,0,0,0,16943
2023,G12362,,Ember Resources Inc. - AG20 ABGS0121501 ACME 16-07 GGS,211110,Acme,Alberta,9035.6,1464.4,79.5,0,0,0,10579.5
2023,G12363,,Ember Resources Inc. - AG20 ABBT0141226 ENTICE 01-22 BTY,211110,Entice,Alberta,23706.9,6420.4,212,0,0,0,30339.3
2023,G12364,,Obsidian Energy Ltd. - Willesden Green Sweet Gas Plant 13-27,211110,n/a,Alberta,10396.4163,5262.5412,66.992,0,0,0,15725.9495
2023,G12366,,"TQM Pipeline and Company, Limited Partnership - TQM Pipeline",486110,Mascouche,Quebec,11437.75771,7677.21472,78.2068,0,0,0,19193.17923
2023,G12367,25405,Insignia Energy Ltd. - Pouce Coupe 14-27,211110,CALGARY,Alberta,11885.8178,2320.1416,615.6745,0,0,0,14821.6339
2023,G12368,5108,"West Fraser Mills Ltd. - WestPine MDF, a division of West Fraser Mills Ltd.",321216,Quesnel,British Columbia,15412.4722,113.44984,753.3367,0,0,0,16279.25874
2023,G12369,,Sensei Farms Leamington ULC - Sensei Farms Leamington ULC,111419,Staples,Ontario,10092.83,5.5216,103.615,0,0,0,10201.9666
2023,G12370,32388,Kiwetinohk Energy Corp. - Placid 07-11-060-23W5 Sour Facility,211110,Placid Montney,Alberta,27660.5403,4790.1924,1050.566,0,0,0,33501.2987
2023,G12371,,Ember Resources Inc. - AG20 ABGS0003808 FENN BV 12-15 GGS,211110,Fenn Big Valley,Alberta,10836.7,2954,79.5,0,0,0,13870.2
2023,G12373,31997,Cygnet Energy Ltd. - MURPHY SIMONETTE 03-02,211110,Fox Creek,Alberta,7481.6514,1317.078,91.213,0,0,0,8889.9424
2023,G12374,,2492309 Ontario Ltd - 2492309 Ontario Ltd,111419,Leamington,Ontario,23414.29,12.88,113.95,0,0,0,23541.12
2023,G12376,29185,Mancal Energy Inc. - Mancal Alder 06-19-045-06W5 Gas Plant,211110,CALGARY,Alberta,11755.86281,734.10456,658.69195,0,0,0,13148.65932
2023,G12377,,Taqa North Ltd. - Encal Wilson Creek 6-18,211110,Ponoka County,Alberta,9864.79,799.12,63.6,0,0,0,10727.51
2023,G12378,28032,Mancal Energy Inc. - Mancal Wilson 04-14-044-05W5 Oil Battery,211110,CALGARY,Alberta,8730.0598,2625.21168,316.569,0,0,0,11671.84048
2023,G12380,27693,Bearspaw Petroleum Ltd. - 6-21-38-20W4M,211110,STETTLER,Alberta,13236.761913,2779.08134,77.0196,0,0,0,16092.862853
2023,G12382,22280,Tourmaline Oil Corp - Kakwa Gas Processing 01-35-060-05W6,211110,CALGARY,Alberta,37685.2145,3848.1828,235.108,0,0,0,41768.5053
2023,G12383,30995,Westbrick Energy Ltd (1) - Westbrick 04-06-047-12W5 Multi-Well Battery,211110,YellowHead county,Alberta,22036.9327,1971.8468,149.73825,0,0,0,24158.51775
2023,G12385,,Cenovus Energy Inc. - Station F Comp Station 16-09,211110,n/a,Alberta,10963.45531,3390.61996,304.27035,0,0,0,14658.34562
2023,G12386,,"Ember Resources Inc. - AG20 ABGS0103389 GAYFORD 12-35 GGS ",211110,Gayford,Alberta,11393.8,2343.6,106,0,0,0,13843.4
2023,G12387,,Canadian Natural Resources Limited - Mantario Oil Battery 13-32-027-27W3,211110,Lloydminster,Saskatchewan,10070.56084,5442.08924,65.26155,0,0,0,15577.91163
2023,G12389,,Canadian Natural Resources Limited - Nig Creek Sour Gas Plant b-048-G,211110,Buick,British Columbia,35136.11953,3554.89512,233.7035,0,0,0,38924.71815
2023,G12390,10995,FortisOntario Inc. - Gerald Parisien Energy Facility,221112,Cornwall,Ontario,8150.54,28.308,45.58,0,0,0,8224.428
2023,G12391,31639,Tourmaline Oil Corp - Medicine Lodge Gas Plant (14-03-052-23W5) - TOU,211110,Hinton,Alberta,17834.7421,2194.5224,117.819,0,0,0,20147.0835
2023,G12394,16774,Tidewater Midstream and Infrastructure Ltd. - Pipestone 05-36-071-07W6 Battery,211110,Dimsdale,Alberta,9968.2779,4343.4048,526.6875,0,0,0,14838.3702
2023,G12395,7060,Vehcom Manufacturing - VEHCOM MANUFACTURING,336350,Guelph,Ontario,10938.46,12.208,52.735,0,0,0,11003.403
2023,G12397,,Whitecap Resources Inc. - Carmichael 13-15-011-19W3 BTY,211110,Carmichael,Saskatchewan,14610.71208,195.7046,14.7552,0,0,0,14821.17188
2023,G12398,31060,Cygnet Energy Ltd. - MURPHY 08-03 WASKAHIGAN,211110,Fox Creek,Alberta,4156.6724,592.7152,125.5305,0,0,0,4874.9181
2023,G12399,500518,HARVEST OPERATIONS CORP. - BILBO 04-25 GROUP GAS BTY,211110,n/a,Alberta,7636.0938,9501.4444,287.154,0,0,0,17424.6922
2023,G12400,17252,DEL Canada GP Ltd. - Conserve Joffre 15-17-39-26-w4,211110,Joffre,Alberta,9099.6378,1003.8504,17.6225,0,0,0,10121.1107
2023,G12401,,Torxen Energy Ltd. - Wintering Hills gas Plant 01-18-025-17W4,211110,N/A,Alberta,11179.65526,2663.20516,450.61395,0,0,0,14293.47437
